,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
83,1.0,1.0,43.06,9.0,,83.4,0.0,0.0,43.06,126.46,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,3.0,37.555473,-122.080312,33883.0,1.0,49.0,0.0,1,0,1,0,1,0,1,0,1,0,0
84,1.0,6.0,34.42,42.0,89.75,552.65,,60.0,206.52,819.17,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,,37.885629,-122.46858,13065.0,1.0,23.0,0.0,1,0,0,1,1,0,0,0,1,0,
85,1.0,67.0,0.0,6.0,,,0.0,0.0,0.0,3521.7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,3.0,41.505916,-120.152505,,1.0,39.0,,0,1,1,0,1,0,0,1,1,0,0
86,1.0,64.0,44.31,4.0,115.1,7334.05,,,2835.84,10169.89,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,3.0,36.220761,-120.980777,14477.0,1.0,51.0,0.0,1,0,1,0,1,0,1,0,1,0,0
87,1.0,11.0,1.92,0.0,20.6,233.9,0.0,0.0,21.12,255.02,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,3.0,34.145695,,27414.0,,21.0,0.0,1,0,0,0,1,0,0,1,1,0,0
88,1.0,38.0,,30.0,78.95,,0.0,,519.46,3382.01,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,5.0,,-120.453416,8577.0,1.0,56.0,3.0,0,1,1,0,0,0,0,1,0,1,0
89,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,33.787298,-117.320676,,1.0,70.0,,1,0,1,0,0,1,1,0,1,0,
90,1.0,3.0,13.72,26.0,84.3,235.05,0.0,0.0,,276.21000000000004,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,5.0,37.902968,-119.667544,,1.0,46.0,0.0,0,1,1,0,1,0,1,0,1,0,0
91,1.0,41.0,20.41,,109.1,4454.25,0.0,0.0,836.8100000000001,5291.06,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,5.0,40.171312,-121.120605,86.0,,,,0,0,0,0,0,0,0,0,0,0,0
92,,44.0,32.22,0.0,24.85,1013.6,0.0,0.0,1417.6799999999998,2431.28,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,3.0,33.787165,-117.931889,50641.0,,44.0,,0,1,1,0,1,0,0,1,0,0,0
93,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,34.065108,-118.082791,61623.0,,,,0,0,0,0,0,0,0,0,0,0,0
94,1.0,36.0,44.87,8.0,76.35,2606.35,0.0,0.0,1615.32,4221.67,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,5.0,39.672813,,322.0,1.0,33.0,0.0,1,0,1,0,1,0,0,0,1,0,0
95,1.0,1.0,14.65,15.0,,55.05,0.0,0.0,14.65,69.7,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,4.0,,,,1.0,,0.0,0,1,1,0,1,0,1,0,1,0,0
96,1.0,1.0,26.12,0.0,20.5,,,0.0,26.12,46.620000000000005,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,,37.422961,-120.765493,10159.0,1.0,24.0,0.0,1,0,0,1,1,0,1,0,1,0,4
97,1.0,72.0,38.3,3.0,97.95,7114.25,0.0,0.0,2757.6,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,4.0,39.408634,-123.045516,,1.0,43.0,0.0,0,1,0,0,1,0,0,1,1,0,0
98,1.0,17.0,33.68,14.0,55.5,934.15,0.0,0.0,572.56,1506.71,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,,,,17846.0,,,,0,0,0,0,0,0,0,0,0,0,0
99,1.0,72.0,2.25,16.0,101.3,7261.25,,,162.0,7423.25,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,32.782501,-117.01611,24005.0,,32.0,0.0,1,0,1,0,1,0,1,0,1,0,0
100,1.0,10.0,4.16,0.0,24.4,253.9,0.0,0.0,41.6,,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,5.0,,,,1.0,27.0,1.0,0,0,0,1,1,0,0,1,0,0,0
101,1.0,3.0,49.63,26.0,80.35,253.8,,0.0,148.89,402.69000000000005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,5.0,35.449881,-118.841442,53481.0,1.0,60.0,0.0,0,1,1,0,1,0,1,0,1,0,0
102,1.0,1.0,11.08,13.0,69.8,69.8,0.0,0.0,11.08,80.88,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3.0,40.022184,-121.062384,,,34.0,0.0,1,0,1,0,1,0,0,0,1,0,2
103,1.0,72.0,38.44,16.0,108.5,8003.8,0.0,0.0,2767.68,10771.48,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,,,,,1.0,50.0,0.0,1,0,1,0,1,0,0,0,1,0,0
104,1.0,55.0,,21.0,,5044.8,12.48,0.0,1250.6999999999998,6283.02,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,4.0,34.044271,-118.185237,55668.0,1.0,68.0,0.0,1,0,0,0,0,1,0,1,1,0,0
105,1.0,,29.67,,85.5,5696.6,0.0,0.0,2017.56,7714.160000000001,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,3.0,,-120.080117,6918.0,1.0,27.0,1.0,0,1,0,1,1,0,0,1,0,1,0
106,1.0,30.0,40.0,0.0,21.25,711.9,,,1200.0,1911.9,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,3.0,34.983808,-117.239306,1933.0,,,,0,0,0,0,0,0,0,0,0,0,0
107,1.0,6.0,49.45,10.0,48.8,297.35,0.0,0.0,296.70000000000005,594.0500000000001,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,4.0,38.838088,-122.73203,1591.0,1.0,39.0,2.0,1,0,1,0,1,0,0,1,0,1,0
108,1.0,1.0,,2.0,50.55,50.55,0.0,,,73.11,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1.0,37.421299,-120.599587,11463.0,1.0,69.0,0.0,1,0,1,0,0,1,0,0,1,0,2
109,1.0,9.0,10.04,13.0,83.85,790.15,0.0,0.0,90.36,880.51,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,,38.636102,-120.522149,659.0,1.0,73.0,0.0,0,1,1,0,0,1,0,0,1,0,2
110,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,38.691607,-121.602284,264.0,1.0,51.0,0.0,1,0,1,0,1,0,0,0,1,0,
111,1.0,17.0,38.78,59.0,,1672.1,0.0,,,2331.36,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,,33.728273,,174.0,1.0,29.0,,0,1,0,1,1,0,1,0,1,0,0
112,1.0,4.0,34.69,,56.75,245.15,0.0,0.0,138.76,383.91,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,3.0,37.95338,-122.076886,32685.0,1.0,26.0,0.0,0,1,0,1,1,0,1,0,1,0,
113,1.0,32.0,25.21,26.0,96.2,3183.4,0.0,0.0,806.72,3990.12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,3.0,,,,,45.0,0.0,0,1,1,0,1,0,1,0,1,0,3
114,1.0,26.0,40.35,13.0,85.75,2146.5,0.0,0.0,1049.1,3195.6000000000004,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3.0,37.612612,,30668.0,,48.0,0.0,0,1,1,0,1,0,1,0,1,0,
115,1.0,,7.83,,20.25,109.8,0.0,0.0,39.15,148.95,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3.0,37.257772,,30589.0,1.0,31.0,0.0,0,1,1,0,1,0,0,0,1,0,
116,,23.0,8.72,18.0,79.35,1835.3,15.41,0.0,200.56,2020.45,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5.0,,-118.11662,38902.0,1.0,66.0,0.0,1,0,1,0,0,1,1,0,0,0,
117,1.0,72.0,22.78,,20.35,1354.4,,,1640.16,2994.5600000000004,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,3.0,,,,1.0,24.0,1.0,0,1,0,1,1,0,0,1,0,0,0
118,1.0,66.0,25.83,24.0,95.3,6273.4,0.0,0.0,1704.78,7978.179999999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,,34.046174,-118.446333,41175.0,1.0,,0.0,0,1,1,0,1,0,0,0,1,0,0
119,1.0,72.0,,0.0,,1790.8,46.81,0.0,2010.96,3754.95,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3.0,34.137319,,30028.0,1.0,49.0,2.0,0,1,1,0,1,0,0,1,0,1,
120,1.0,1.0,24.75,,71.15,71.15,0.0,20.0,24.75,115.9,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3.0,33.537646,,3873.0,,78.0,0.0,1,0,1,0,0,1,1,0,0,0,1
121,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,34.028735,-118.317236,47143.0,1.0,,0.0,0,0,0,0,0,1,0,0,1,0,0
122,1.0,7.0,9.25,29.0,98.05,713.0,0.0,0.0,64.75,,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1.0,37.449537,-121.994813,2147.0,1.0,32.0,0.0,0,1,1,0,1,0,1,0,1,0,1
123,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.458367,-119.345011,613.0,,,,0,0,0,0,0,0,0,0,0,0,0
124,1.0,32.0,48.49,,89.6,2901.8,0.0,,1551.68,4453.4800000000005,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,4.0,,-115.497485,7857.0,1.0,25.0,3.0,0,0,0,0,0,0,0,1,0,1,
125,1.0,69.0,0.0,13.0,29.8,2134.3,,0.0,0.0,2134.3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,3.0,32.800671,-116.483363,1604.0,1.0,69.0,0.0,0,1,1,0,0,1,0,1,1,0,0
126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,34.105493,-117.660934,48827.0,1.0,71.0,0.0,0,1,1,0,0,1,0,1,1,0,0
127,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40.346634,,408.0,1.0,47.0,0.0,0,1,1,0,1,0,1,0,1,0,0
128,1.0,4.0,43.77,,44.8,,0.0,0.0,175.08,351.28,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,,,-117.923782,45086.0,1.0,28.0,0.0,0,1,0,1,1,0,1,0,1,0,0
129,1.0,41.0,45.04,29.0,111.95,4534.9,0.0,0.0,1846.64,6381.539999999999,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,2.0,33.766004,-117.786763,44117.0,1.0,,0.0,0,1,1,0,0,0,0,1,1,0,
130,1.0,60.0,17.05,21.0,97.95,,0.0,0.0,1023.0,6890.0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,4.0,37.394536,-120.890747,7177.0,1.0,76.0,0.0,0,1,1,0,0,1,0,1,1,0,0
131,1.0,68.0,9.76,15.0,86.45,5762.95,0.0,150.0,663.68,6576.63,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,5.0,,-116.823091,234.0,1.0,48.0,0.0,1,0,0,0,1,0,0,1,1,0,
132,1.0,,9.52,4.0,94.2,999.9,0.0,0.0,104.72,1104.62,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,3.0,,-120.890747,,1.0,54.0,0.0,1,0,1,0,1,0,1,0,0,0,0
133,1.0,27.0,1.31,53.0,,1439.35,0.0,0.0,35.370000000000005,1474.7199999999998,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,3.0,39.24124,-120.054765,678.0,1.0,29.0,0.0,1,0,0,1,1,0,1,0,1,0,
134,1.0,29.0,5.35,0.0,26.1,692.55,0.0,0.0,155.14999999999998,847.6999999999999,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,3.0,35.073777,-118.652112,25805.0,,62.0,2.0,1,0,1,0,1,0,0,1,0,1,
135,1.0,1.0,0.0,19.0,33.6,33.6,0.0,50.0,0.0,83.6,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,,37.285677,-122.224165,1622.0,1.0,44.0,1.0,0,1,1,0,1,0,1,0,0,1,0
136,1.0,20.0,22.75,11.0,68.9,,0.0,0.0,455.0,1825.35,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,5.0,36.5276,,,,,,0,0,0,0,0,0,0,0,0,0,0
137,1.0,46.0,46.83,2.0,,3593.8,0.0,0.0,2154.18,,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,4.0,37.4695,-120.672724,,1.0,56.0,0.0,1,0,1,0,1,0,1,0,1,0,0
138,,1.0,29.19,0.0,20.3,20.3,,0.0,29.19,49.49,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,5.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0
139,1.0,1.0,15.92,11.0,70.3,,0.0,0.0,15.92,,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,,33.885811,,51387.0,1.0,57.0,0.0,1,0,1,0,1,0,1,0,1,0,2
140,1.0,4.0,,29.0,25.15,99.95,0.0,,0.0,99.95,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,4.0,37.287758,-119.548156,327.0,,55.0,0.0,1,0,1,0,1,0,0,1,0,0,0
141,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,40.664483,-123.865325,264.0,1.0,22.0,0.0,0,1,0,1,1,0,1,0,1,0,
142,1.0,25.0,,4.0,90.4,2178.6,0.0,,881.7500000000001,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,3.0,37.084697,-121.606417,5671.0,1.0,63.0,0.0,0,1,1,0,1,0,0,0,1,0,1
143,1.0,7.0,5.13,4.0,48.7,340.25,0.0,0.0,35.91,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,2.0,,-116.569499,732.0,1.0,61.0,0.0,0,1,1,0,1,0,0,1,0,0,5
144,1.0,33.0,,,,,0.0,0.0,581.79,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,,33.638645,-116.55783,1500.0,1.0,59.0,0.0,0,1,1,0,1,0,0,0,1,0,
145,1.0,1.0,10.98,0.0,20.2,,0.0,0.0,10.98,,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1.0,36.385818,-119.224243,4517.0,1.0,28.0,0.0,0,1,0,0,1,0,1,0,1,0,4
146,1.0,71.0,4.91,29.0,114.6,8100.25,0.0,0.0,348.61,8448.86,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,4.0,38.445603,-123.063756,187.0,1.0,45.0,3.0,1,0,1,0,0,0,0,0,0,1,
147,1.0,4.0,42.71,,56.5,,0.0,0.0,170.84,405.94,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2.0,33.794209,-118.317354,21065.0,1.0,38.0,3.0,1,0,1,0,1,0,0,1,0,0,2
148,1.0,68.0,16.09,53.0,103.75,7039.45,0.0,0.0,1094.12,8133.57,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,3.0,,,,1.0,32.0,3.0,1,0,1,0,1,0,0,1,0,1,
149,1.0,7.0,46.79,25.0,74.9,,0.0,0.0,327.53,868.68,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1.0,,-120.256995,167.0,,62.0,0.0,1,0,0,0,1,0,1,0,0,0,1
150,1.0,1.0,10.05,51.0,70.25,70.25,0.0,10.0,10.05,90.3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,4.0,,-118.263804,73686.0,1.0,20.0,0.0,1,0,0,1,1,0,1,0,0,0,0
151,1.0,,16.7,0.0,20.55,33.6,0.0,0.0,,67.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3.0,35.559617,-118.925185,44915.0,1.0,30.0,0.0,0,0,1,0,1,0,1,0,1,0,
152,1.0,2.0,11.75,4.0,67.75,116.65,0.0,0.0,23.5,140.15,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,2.0,39.07116,,3684.0,1.0,58.0,0.0,0,1,0,0,1,0,1,0,1,0,5
153,1.0,43.0,19.66,,75.35,3161.4,0.0,,845.38,,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,5.0,32.677716,-117.047666,36351.0,1.0,39.0,0.0,0,0,1,0,1,0,1,0,1,0,0
154,,60.0,14.0,42.0,80.6,4946.7,0.0,0.0,840.0,5786.7,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,5.0,33.600987,-117.862734,13422.0,1.0,26.0,0.0,1,0,0,1,1,0,0,1,1,0,0
155,1.0,72.0,11.66,28.0,112.25,8041.65,0.0,0.0,,8881.17,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,,34.238208,-118.55029,25751.0,1.0,42.0,,0,1,1,0,0,0,0,1,0,1,0
156,1.0,41.0,36.47,8.0,56.3,,0.0,0.0,1495.27,3859.27,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,,33.798266,-118.300237,24660.0,1.0,40.0,,1,0,1,0,1,0,1,0,1,0,0
157,1.0,,16.39,14.0,94.75,5597.65,0.0,0.0,967.01,6564.66,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,,33.964131,-118.272783,58198.0,1.0,60.0,,1,0,1,0,1,0,0,1,1,0,0
158,1.0,7.0,15.84,14.0,61.4,438.9,,0.0,110.88,549.78,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,3.0,,-120.019511,807.0,,38.0,,1,0,1,0,0,0,1,0,1,0,0
159,1.0,64.0,49.26,18.0,105.4,6794.75,32.24,0.0,3152.64,9915.15,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,,33.829583,,43141.0,1.0,61.0,0.0,1,0,1,0,1,0,0,1,0,0,0
160,1.0,45.0,21.73,0.0,20.0,886.4,0.0,0.0,977.85,1864.25,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,4.0,33.079834,-117.134275,17944.0,1.0,42.0,2.0,1,0,1,0,0,0,0,1,0,1,0
161,1.0,70.0,38.83,,84.1,5979.7,0.0,,2718.1,,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,4.0,34.007353,-118.033683,32050.0,,63.0,3.0,0,0,1,0,1,0,0,1,0,1,
162,1.0,23.0,,3.0,73.75,1756.6,0.0,,805.69,2562.29,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.0,38.685069,-121.543709,854.0,1.0,,0.0,1,0,1,0,1,0,1,0,0,0,0
163,1.0,58.0,18.43,10.0,89.85,,0.0,130.0,1068.94,6324.6900000000005,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,3.0,,,7503.0,,71.0,1.0,0,1,1,0,0,1,0,1,0,1,0
164,1.0,20.0,,0.0,20.35,393.15,0.0,0.0,559.2,952.35,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,3.0,34.19225,,,1.0,23.0,0.0,0,0,0,1,1,0,0,1,1,0,0
